id,name,artist,artist id,popularity,danceability,energy level,playlist sources,playlist occurances
5xV4lHwkK0lqY6fClkzybn,Ain’t no sense,Southside Trio,2XVJkKNBPA834yV4NKISBw,36,,,['Jazz in the Background'],1
5xiCeUIzzzpqiVlpdSly4r,Satellites,Misha,4dPYdHTBZATnTYABJ39sY7,29,,,['New Music Friday Sweden'],1
5y5tGEVkCJ5kfhmmidqeOO,Alla mina låtar,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,41,,,['This Is Veronica Maggio'],1
5y8U5E5ertyVFqDekecY1C,Wrong,GRAHAM,662lI9CXPZ0a6ou4CkLr0G,57,,,['Life is good!'],1
5yAu4njFSdM47dfsTkQPZ2,Runnin' Down A Dream,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,71,,,['Classic Road Trip Songs'],1
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,85,,,['All Out 80s'],1
5zQm7n2ahnvGa3ntYy569W,Sumargola,Afturkalla,5oPcLgpF7oNZ7eiuTZsohZ,60,,,['Peaceful Meditation'],1
5zWZ9iNevP0397xB3jWV2z,Brother Louie,Modern Talking,79bxUQsBIXO8nVLB9fYKf7,75,,,['All Out 80s'],1
601pOTGkiTqGFpAtphsZDx,Love Hurt Repeat (feat. Mae Muller),Alle Farben,61ipISvUVa5LkJlKZnm3Oo,60,,,['Pepplåtar till träningspasset'],1
60268qveqkO0vl7xmGdmHL,Daddy Issues (feat. Simon Superti),Ivory,3jmh6dena7pZQpjUnlKcrD,45,,,['100'],1
608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,0ECwFtbIWEVNwjlrfc6xoL,73,,,['Dinner with Friends'],1
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,88,,,['All Out 2000s'],1
60rvxpY6GlWW5DP8jSgZMW,UTEKVÄLL,Perra & Berra,6YWMML4Yz4GNbHprht9tud,30,,,['30 km/h'],1
619U0et9pwhKoD3TqKAXu7,Bed Of Roses,ORKID,2fTfS7krIHHUCF6dRQmbkG,35,,,['Aktuellt'],1
61PEtXxbmpaVQDRNxcE0IJ,Just Stay,Tristaan Wilkes,4awKyidTqtd5z49BGOLvck,61,,,['Peaceful Piano'],1
61SRKyox0R9jCzci4JXKBS,What He'll Never Have,Dylan Scott,78YqeIji3mgAS2K1Maca6x,79,,,"['Country Top 50', 'Hot Country']",2
61dxukleqtTkJE4ThqQTKt,Ataraxia,Ursae Minoris,6AaoxXuj5Iwi9Tm1BATmFo,66,,,['Sleep'],1
61o8UCKk0i1idxF0HrjMZ6,Enchanted,Kisti Na,0knq7j3TMUmMrBBpeXdx1C,64,,,['Sleep'],1
623rRTKwGmgjH6sjE9uWLh,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,4omQQTNN7ILiMsSB2k9eqX,71,,,['90s Dance Party'],1
624ayxXkiDege3km1drmBj,Licence to You,Lennie Weston,2i25BOgCBeXtPKKpj3I0NJ,50,,,['Jazz in the Background'],1
62Bs0hFXd0gkMxXWpIiMCy,I dina armar,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,35,,,['This Is Håkan Hellström'],1
62GYoGszQfROZswLee6W3O,Give Me the Night,George Benson,4N8BwYTEC6XqykGvXXlmfv,66,,,['Dinner with Friends'],1
62LJFaYihsdVrrkgUOJC05,Kiss,Prince,5a2EaR3hamoenG9rDuVn8j,74,,,['All Out 80s'],1
62QValXcWLH5RSnZRFeKKl,Toro,Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,57,,,['New Music Friday Sweden'],1
62T1anGMtce8jCIdXIQRvL,Spring Roses,Ren Lockhart,2o6Pj478mXZrEZbEFnAbXp,62,,,['Peaceful Piano'],1
62bjfb5YMLvZU44vfjJVxp,BEATS FOR THE UNDERGROUND,Mau P,0w1sbtZVQoK6GzV4A4OkCv,64,,,['Gym Hits'],1
62dhikrEE9WgFzopqpH8jq,Long Black Dress,Jasmine Patterson,2MvVPVskst6WSd1JWA5311,50,,,['Jazz in the Background'],1
62gzfhHi2supfHWfi6iHbA,Weak,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,73,,,['Sommarhits 2024'],1
62pIfDe2RdhUfYmRWdo9ZJ,Tacatà - Radio Edit,Tacabro,44Qx9J57sKKNFIASxM4dWh,44,,,['Sommarhits Retro'],1
6389ItW11zcKpkyZHTi6Tu,Revolution,Astral Lament,1Dx2nDBrG4vm8NZY4u1nCf,52,,,['Peaceful Meditation'],1
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,75,,,['All Out 80s'],1
63PcfAO5WaHp89H0CVKBVT,Pillow In My Arms,Griff,5RJFJWYgtgWktosLrUDzff,66,,,['Ny Pop'],1
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,84,,,['Rock Classics'],1
63anYuuPBLeU0CB52vZUAF,"I Won't Let The Sun Go Down On Me - 7"" Original Radio",Robin Cook,70N6WU2JYChGQTCWrdisae,42,,,['Sommarhits Retro'],1
63jCeAYGLcRL21xm0jKlgn,Sad Forever,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,55,,,['Lugnt & Skönt'],1
63oaXwCnvwfkCnvvbGvw9F,Mosaic Melody,KTZ Players,5IFXbDEfoLijwZB1YB2bTe,55,,,['Jazz in the Background'],1
63ovddHrcXezSAjE8sSBwO,Dust,Galantis,4sTQVOfp9vEMCemLw50sbu,61,,,"['Life is good!', 'Sommarhits 2024']",2
63pVTEqsMeG4IhgWYy0R70,Dragon,LIAMOO,1SU2pMMSbU1hqWyFXp97Br,62,,,['Melodifestivalen - Årets bidrag'],1
63vK4u4uKwRD9KVJ5nHc46,Tommy tycker om mig,Carola,3uFum0NCM1PtmCO0MwsOAt,50,,,['Svenska Favoriter'],1
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,81,,,['All Out 90s'],1
64RZNkFqMF44Ql8dOfesgr,Feels Right (I Love It),Flo Rida,0jnsk9HBra6NMjO2oANoPY,65,,,['Pepplåtar till träningspasset'],1
64SQ4g8uLSe7YPWm726yjG,TRYNA MAKE SURE,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,66,,,['RapCaviar'],1
64UioB4Nmwgn2f4cbIpAkl,It's Still Rock and Roll to Me,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,71,,,['Classic Road Trip Songs'],1
64fITmtln0OJqcxPf09vnY,HERicane,Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,66,,,['Dinner with Friends'],1
64lQdlm7FlF0AYZsRaZlBP,It Takes A Woman,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,59,,,['Lugnt & Skönt'],1
64wEOlCnjWxwRevRrXl3ot,Jeg vil ha (Parlamentet),Fjellrev,5sO8Yr7zER5JhiWVpjjgd8,66,,,"[':)', 'pov', '30 km/h']",3
65HA9FsYyA2xro9RzNlNmy,Kickstart My Heart,Mötley Crüe,0cc6vw3VN8YlIcvr1v7tBL,1,,,['Rock Classics'],1
65Iiyhh7rD0vq0bmCPz2YK,Rock My Body (with Sash!) - W&W x R3HAB VIP Remix,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,63,,,['Gym Hits'],1
65M5rwETpwZenkeSyCBgjI,Without Calling,NOEL,15JdzpiJMd44n9p7TbFI9p,36,,,"['New Music Friday Sweden', 'Aktuellt', 'Lugnt & Skönt']",3
65M92JpTbAdHmTQm4jGaDa,Think I'm In Love With You,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,73,,,['Hot Country'],1
65OR4ywy8Cgs3FDHK82Idl,Higher Power,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,69,,,['Happy Hits!'],1
65UAJffAS7gUxrqYBIqrU2,Wow! Wow! Wow!,Royal Republic,0DbbnkFMhhDvinDYIiHhGS,44,,,['New Music Friday Sweden'],1
65YPiyiBBGQgqjiSG8jkvM,OneShot,msht,5XD3dFUaYtaiBRrs7UbakO,70,,,['phonk'],1
65j6bTTnD3cC7Zgydl49wD,IKV (Du gör mig),JAE,3DltM2SHSd93FMWwaGdAW2,37,,,['100'],1
65vdMBskhx3akkG9vQlSH1,And I Love Her - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,74,,,['Dinner with Friends'],1
65zIby9Z03d1bhGvLNJNrA,Soaked,Shy Smith,4iIRGaMoqtdigrpCvLMKGb,81,,,['pov'],1
665Jxlgi1HamPKbW1vwzx4,We Belong,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,69,,,['Classic Road Trip Songs'],1
669R9eowHoeQkrbnkUalI8,TiTAN,Besa,6Ou6egP0Y2KxEI2yobIN3y,62,,,['Eurovision 2024'],1
66Jub2bf9sqDRzvpXtmaL9,MINNS DU? (feat. Thomas Stenström),Jireel,2EWsHDexsSInArfFkhA2i6,50,,,['100'],1
66KL79kEj6c6iOz16ub3i7,Positive Thinking,Noor Alston,7BfCHxx2f890fGirKuNbTI,56,,,['Peaceful Meditation'],1
66QmlqypHwaune2fOlptt5,Configuration,Decanõe,2FxaxQDNIRiMuwqqgDZuqA,64,,,['Sleep'],1
66VuIGcM7fd8NLMoORCqVJ,Strong Enough (feat. Bailey Zimmerman),Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,68,,,['Life is good!'],1
66dzRujQYYLiYiCoa44JmG,SÅ VI RULLAR FRAM,BR0D3R,0NSC3dpFINJlCOdJLSz2Ow,31,,,['30 km/h'],1
66mAcIc3VtfVTgae4gVeBV,Da vi var to,Carina Dahl,3nuhBdXXO0mnjugdrDxkmt,59,,,[':)'],1
66tkDkPsznE5zIHNt4QkXB,Tieduprightnow,Parcels,3oKRxpszQKUjjaHz388fVA,74,,,['Dinner with Friends'],1
67WqQt65XzFxgqwAfJu7fZ,Sitting In The Palmtree,ABBA,0LcJLqbBmaGUft1e9Mm8HV,0,,,['This Is ABBA'],1
67aNGns9ZH1jm6nruyzBGU,Lullaby,BENNETT,1r43wW70tnGUauQYvY5w48,68,,,"['Gym Hits', 'Club Hits 2024']",2
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,71,,,['Classic Road Trip Songs'],1
67eYAnkdTu8BMcIx29z26L,Makeba - Ian Asher Remix,Jain,2HHmvvSQ44ePDH7IKVzgK0,74,,,['Gym Hits'],1
67f867INYgEaahq90kqeKE,För en lång lång tid,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,38,,,['This Is Håkan Hellström'],1
67smGwuPEtA6GAfeweAVNO,SLAY!,Eternxlkz,3Xd2WSaNywx5gn1pgRPFjF,85,,,['phonk'],1
67tSyNccxstGL1kLSR0wIb,Cab In A Solo,Scotty McCreery,6ZV6lGY0prbqpTD0Md8i29,68,,,['Hot Country'],1
684yJVwS41anCimZla5jk9,The Automotivo Infernal 1.0 - Purple,MRL,2hVynkZ4rWnOGXlwty42Rk,0,,,['phonk'],1
68852t5sKz5d1LoCMv7SGD,Running Scared,Ell/Nikki,0HedjzsEeFLNgOY2Nh3JCd,31,,,['Eurovision Winners'],1
68vgtRHr7iZHpzGpon6Jlo,My Boo,USHER,23zg3TcAtWQy7J6upgbUnj,80,,,['All Out 2000s'],1
68xDhjQhGVfq7dGhfC1XhZ,Where the Rivers Run,Joaquim Azevedo,1ImirIGZrja33BIU3Ww2mH,66,,,['Peaceful Piano'],1
697Fb07sG7t3IlklebLp17,Sleep Noise - Streamlined,Noise Sucre,0VaiZ9oyrhoCIqIzyVJdgq,53,,,['White Noise Baby Sleep'],1
698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,718COspgdWOnwOFpJHRZHS,83,,,['Country Top 50'],1
69AIpwGNLxr4qS1X5ynx60,Buy Dirt,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,82,,,['Country Top 50'],1
69OmpIXN0WPreDYxoFwlYC,Eagle,ABBA,0LcJLqbBmaGUft1e9Mm8HV,0,,,['This Is ABBA'],1
69U1FSJWDTztHG9OvOraxJ,I love u so much,Hov1,68dW5BU6sdVNf099EylxEt,43,,,['This Is Hov1'],1
69dAPEKgjAUhtLBaOeI2BI,DODGE THIS,core5k,660yiS4PKmTfYnO7X1nGBw,70,,,['phonk'],1
69iWQWwGVlbTycJgF9ISXn,Hur och vem och vad,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,38,,,['This Is Lars Winnerbäck'],1
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,2sF5nNXnrrsCPZlt8ZpyGd,86,,,['RapCaviar'],1
69xpLjmW3DotKSpI7LaN7j,"Un jour, un enfant",Frida Boccara,3STJooaV48Du0c6tfZ5PIe,28,,,['Eurovision Winners'],1
6A9PH1LJIIgyKA3dn3WON2,Lujon,Jay-Jay Johanson,4hzC9WUUy3cFituT71tzB4,35,,,['Aktuellt'],1
6ADSaE87h8Y3lccZlBJdXH,With Or Without You,U2,51Blml2LZPmy7TTiAg47vQ,79,,,['All Out 80s'],1
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,94,,,"[':)', 'RapCaviar', 'Today’s Top Hits']",3
6AKvBuBdVSf7uDYJYWtWxC,Cavaria,Shea Ada,4RrALCcSGLAsv2VXK2gbp2,55,,,['Peaceful Piano'],1
6AUEDH2zNt9Ssn0V9InxDk,Murder On The Dancefloor - Sped Up Version,Sophie Ellis-Bextor,2cBh5lVMg222FFuRU7EfDE,53,,,['pov'],1
6Ao0ELZFd7KwZFFAxm2lYP,Tender Sunset,Soothing Buzz,7c6K2xsxh9HtmnzpNb4NIx,1,,,['Peaceful Meditation'],1
6BeJMyufPqWLz04ossH72k,I wake up thinking of white noise,Linus Xio,41Fdkp5EksVh44WCuZPioL,56,,,['White Noise Baby Sleep'],1
6Bkp5yMtYhN0qSSUP0pmxk,KAOS,LBSB,2iUVnGKQclQfYjdHGSZcX0,52,,,"[':)', '30 km/h']",2
6BvtcJlv2kdlUodAt7PD6c,Ramlar,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,53,,,"['Svenska Favoriter', 'This Is Håkan Hellström']",2
6C1WVY1WE6wXNXVAAZsb0x,White Noise for Relaxation,Nylana,2NWl72uscoDndjs9mHTOVD,67,,,"['White Noise 10 Hours', 'White Noise Baby Sleep']",2
6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday - Remastered 2008,U2,51Blml2LZPmy7TTiAg47vQ,72,,,['Classic Road Trip Songs'],1
6C5c20UUEJhT8tFhY3kDPe,Restful Whispers,Joa Abbot,5YyUtmkNPxBBPJLJDAXFxk,58,,,['Sleep'],1
6CGWB5faFPh4S7uItTb0Yx,Höghusdrömmar,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,35,,,['This Is Veronica Maggio'],1
6CWzmoxDJJdIJ5GImw0RHv,Hearts of Desire,Cole Neumann,74auvTTfi03X3mGsJxUqEi,67,,,['Peaceful Piano'],1
6CbPp21JO1ZFFVkP9vism2,Tranquility,Somnolence,0np7yt4AmDMRNvEuYgOIXm,72,,,['White Noise 10 Hours'],1
6CtVEyME2La34RATPuJcnx,Mitt hjärta blöder,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,52,,,['This Is Veronica Maggio'],1
6CwxmhlcNrTpyM2GyhyUp3,Rondo,Goom Gum,6D36JCiONtO40ykvT5RBec,50,,,['Club Hits 2024'],1
6D4PtjpCPd7cvNz5uXoD34,"Flyga som en ripa - Från ""Ett sista race""",Hooja,054fVwphDX8QB8Pm7IjRcL,53,,,"['This Is Hooja', '30 km/h']",2
6D4cDyLznQJomzC6gc4epG,Hole in one,Donnez,4rMk4gSVtsxoOb7NPwF6hA,40,,,[':)'],1
6DFHSmlrZLDZnXV5kTTMF6,"PATT (Party All The Time) - Adam Beyer, Layton Giordani & Green Velvet Remix",Sharam,7rVEQZBDtYmToQaYOQJCm2,65,,,"['Gym Hits', 'Club Hits 2024', 'Sommarhits 2024']",3
6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,77,,,['Country Top 50'],1
6DYLWAdxEJvwWmT7EkeDkX,Charmed,Σtella,2tBWWgGv7H5ymPtJrT1rNu,74,,,['Dinner with Friends'],1
6DhMtmrn1rmxntTVQhvQrb,TA EN ÖL (DOH DAH),Maximus,7KXt61GtLmrIizwZkpZa5C,37,,,['30 km/h'],1
6Dk5fHTvH897XrVzCO64Mx,What You Won't Do for Love,Bobby Caldwell,4V4Z3qMCwYofWHtip6ePF6,77,,,['Dinner with Friends'],1
6Dn5BgAw5vgo6R5z9U6nEl,Nouveau Départ,Mes Croquis,7p0rpxmlHJrDNXr8CP2JhW,59,,,['Peaceful Piano'],1
6DrPWXPRmH6osy99X58H6K,Wilting,Glass Trio,2RfscHz3ooemLWvQslMeqm,64,,,['Jazz in the Background'],1
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,6DgP9otnZw5z6daOntINxp,75,,,"['Pepplåtar till träningspasset', 'Happy Hits!']",2
6ET9kf9riLETWs9lePUEAI,Slow Burn,Kacey Musgraves,70kkdajctXSbqSMJbQO424,68,,,['Dinner with Friends'],1
6Ea2oEzysv4UECGNxL1IEW,Eat Your Man (with Nelly Furtado),Dom Dolla,205i7E8fNVfojowcQSfK9m,71,,,['Gym Hits'],1
6EoiR6dKn5vysZDVupo4KO,Tro på livet,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,24,,,['This Is Håkan Hellström'],1
6EtlSjhcsMofKcd9Kx2cCV,Here It Is,Cian Ducrot,49jTY62Cpw3RYo4dLuG43W,64,,,"['Aktuellt', 'Lugnt & Skönt']",2
6EwXG9cPjesjehN0kw30xs,Özünlə Apar,Fahree,0Fkjczl8PFJL6frgE8TRpB,63,,,['Eurovision 2024'],1
6F14syg4FMAOjIHCfJvb2C,Dancing Shadows,Dries Riesen,2CBiYt7JDgmt7EYJEVmDdL,62,,,['Jazz in the Background'],1
6FrJELq39kHa0lllsUgyS4,Rumore Bianco,Relaxed Minds,0AuDQR88HtZsQXLnbq007R,75,,,['White Noise 10 Hours'],1
6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),Tesher,49YbNTLaaAbZHLtDI2aPGL,68,,,['Happy Hits!'],1
6FxRH7N7Q86i6aixaSYYzx,All the Things She Said,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,69,,,['Club Hits 2024'],1
6G53gri09h5KXRegSCcWy9,HE KNOWS (feat. Lil Nas X),Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,68,,,['New Music Friday Sweden'],1
6G8LanLXd3GVoae2jwx4bE,Moving on,Tankeflukt,5AlAiT9n6MGUG2Lron7jB1,1,,,['Peaceful Piano'],1
6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,84,,,['All Out 2000s'],1
6GRjlkZ7MxKtRC4jsJzQxv,Window Seat,Dwight Rivera,418rmHL9Xl5t9hCYF1Wgyl,63,,,['Peaceful Piano'],1
6GWnyQVK5cc91rGqhLSbr6,Plant,Efterklang,3DL71JYSG6VREkmLSzfWhU,6,,,['New Music Friday Sweden'],1
6GXgd1BPD9bUpqw5AntGV5,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,06HL4z0CvFAxyc27GXpf02,72,,,['This Is Taylor Swift'],1
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,73,,,['All Out 90s'],1
6GwEXzeLKORRKjmKDHfyUp,So Long,ABBA,0LcJLqbBmaGUft1e9Mm8HV,0,,,['This Is ABBA'],1
6H19ohMkGqD9PmcUUa0MdF,Light,Annika Wickihalder,6GmRbmLWorahORMpb3T7of,58,,,['Melodifestivalen - Årets bidrag'],1
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0,,,['Rock Classics'],1
6HBRLaSQ7NB8MNlaqzYen1,What My World Spins Around,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,69,,,['Country Top 50'],1
6HEgQTCqtfJAcn1dDqCoYe,Ephemeral,Adeline Solaris,0etAtgQ4dTSsFtaXxSh7Um,61,,,['Peaceful Meditation'],1
6HJasLoTKvxglAMQH8nPcD,Lev nu dö sen,Miss Li,04HqRx07Bv9gh7rsrMTqs7,57,,,['This Is Miss Li'],1
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,Lizzo,56oDRnqbIiwx4mymNEv7dS,73,,,['Happy Hits!'],1
6HbcmHs5jy5fgnUOmtoQZt,Ingen soldat,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,42,,,['This Is Lars Winnerbäck'],1
6HhMBB9ALXKnRn6ZsVdIFD,LAVISH 2.0,PERZZONA,4WId87hZzznRDnqwQQLyeC,44,,,['30 km/h'],1
6HpbfGgTW5XM02eoaCxu0T,Growth,B.Baby,0uuwZ3aC3dhl9e7J66Ag13,44,,,['100'],1
6HtClcIMB9xeJUdiGRyljk,Släpp det där mörkret,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,40,,,['This Is Lars Winnerbäck'],1
6I1kZgg3bGrPKxhZOltbRW,Alla vill till himmelen men ingen vill dö,Timbuktu,4bOG1sx3QHFbOUVLNmMpPe,56,,,['Sommarhits Retro'],1
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,26dSoYclwsYLMAKD3tpOr4,85,,,['Songs to Sing in the Car'],1
6IAuH3hgTRpUUdmOGubXGS,Can I Call You Rose?,Thee Sacred Souls,0oK5D6uPhGu4Jk2dbZfodU,74,,,['Dinner with Friends'],1
6It5iAtU0foJMMNaUv1jie,Det kommer aldrig va över för mig - Spotify Singles,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,60,,,"['This Is Veronica Maggio', 'Lugnt & Skönt']",2
6JNJERZGJwDVgkmbohBw7u,Self Control,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,75,,,['All Out 80s'],1
6JXghpembwocSY1Ky0TxTt,No More (I Can't Stand It),Maxx,6zkbUEItDv8gNXeO5WkkNX,51,,,['90s Dance Party'],1
6Jdeeh0nD5AsDFKaYQeIqO,Marimosa,Alpha Vectoriam,4tJk8aN9skPGFZmkoAsBJD,65,,,['Sleep'],1
6KAjgfXSrqcoouZ0Rh9pza,Sequência da Dz7,TRASHXRL,3rt96VXGtEgD4uSOJ6B69H,67,,,['phonk'],1
6KOdhoIFwFhzbr1myjksZv,Everything's Alright,Miss Li,04HqRx07Bv9gh7rsrMTqs7,36,,,['This Is Miss Li'],1
6KOzO2mUwSwe8a9GiJAn7X,Kan Inte Gå,Bolaget,55ZGFvikpNjQHvtTWS5aZF,66,,,['This Is Bolaget'],1
6KzdWw8Hi1bz1lVw2AXDzb,Touches,Somnum Magnam,5onmIZ1MD3z0KeVQ1gd5IP,72,,,"['Sleep', 'Peaceful Meditation']",2
6L5xbckRDXIf5K1pwTaGkD,Satisfaction - Hardwell & Maddix Remix,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,67,,,['Gym Hits'],1
6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,7oPftvlwr6VrsViSDV7fJY,82,,,"['Rock Classics', 'All Out 90s']",2
6LSEswtC2XA3fNjxwXzSMJ,SYRGAS (Till Anna) - J.O.X Remix,LBSB,2iUVnGKQclQfYjdHGSZcX0,50,,,['30 km/h'],1
6LaW2p9BxzbSGefvoW8Y4T,Tennessee Don't Mind,Kameron Marlowe,31n3CN1jSC5ALUJ9dwT8UI,69,,,['Hot Country'],1
6LbRmYMXgUx5hI8bo3EIXj,Hatar mig,Hugge,1U17tqE6Kaphway5gmRD9g,40,,,['30 km/h'],1
6LipX4Z8HMrxYvzcXUWzTa,Brännö serenad,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,38,,,['This Is Håkan Hellström'],1
6LjXwyNIh30VWsnvT8JHhz,Håll om mig,Nanne,0whAheccvr5O5qbQjNk4gi,45,,,['Svenska Favoriter'],1
6LkCvCc9oFoLDv4DLhzTox,My Number One,Helena Paparizou,7D7k550IB6EszWmzVVCJSK,56,,,"['Eurovision Winners', 'Sommarhits Retro']",2
6LznOqV1J3Qix1HRfZkjWK,Tror du att han bryr sig,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,59,,,['This Is Benjamin Ingrosso'],1
6MIpcLREHgVKt4lhoJO5Wo,Min Tid,Mohelá,4EukF0aMNL8Cc5kUSNsXPZ,42,,,['100'],1
6MTI6CKlLOZapPzdT4zJLH,To Bring Rest,Sabrina Austin,3RyXWAkPxxntDFBAeGst6K,63,,,['Peaceful Piano'],1
6MWz69gBN3Es6dEk3OeMZF,French books,Mabon Clarke Quartet,1PxVNcTPbAGfnt4i21wDzc,46,,,['Jazz in the Background'],1
6MZi5j60L80SZLBxN0bv8s,WATATI (feat. Aldo Ranks) [From Barbie The Album],KAROL G,790FomKkXshlbRYZFtlgla,69,,,['Happy Hits!'],1
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,2P3cjUru4H3fhSXXNxE9kA,78,,,['All Out 90s'],1
6Mxe947VeRmLuH6L1GBb9i,Kör Ba' Kör,PERZZONA,4WId87hZzznRDnqwQQLyeC,49,,,"['Sommarhits 2024', '30 km/h']",2
6MyMsRVJSk0lplNc2S1ib1,Fulfilled,ZIWA,0b4CwcngfsLbUi3lNZ1WRf,61,,,"['Sleep', 'Peaceful Meditation']",2
6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0,,,['This Is Taylor Swift'],1
6NcUVQDGyiQhRUFL565cQt,Ingen Vet,Nineb Youk,1tR8hI9nP55dVOK0DBvWbU,49,,,['100'],1
6NgYIETQ8U72CVfkzYhK30,Fairytale,Alexander Rybak,3LLNDXrxL4uxXtnUJS5XWM,0,,,['Eurovision Winners'],1
6NvYG5KAwI5LFUprM5jv9l,So Good so Fine When You're Messing with My Mind,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,41,,,['This Is Benjamin Ingrosso'],1
6O3WfmAQIgnLBGVzZJVS40,Talk My Shit,BossMan Dlow,23xFbA9rYgRX8mreqysWPc,76,,,['RapCaviar'],1
6O4oKV3btLiEtOgEuplIUn,Override,KSLV Noh,2ElMqlv5py0QFIVXUff627,1,,,['phonk'],1
6OGogr19zPTM4BALXuMQpF,Take My Breath - Single Version,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,64,,,['Pepplåtar till träningspasset'],1
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,7oPftvlwr6VrsViSDV7fJY,79,,,['All Out 90s'],1
6ObVNFIAGmcZX7Wykx0e6h,Red,MOTHICA,1JhiIIXT9DWqEU3BYFZwGA,46,,,['New Music Friday Sweden'],1
6Oc6hi5JyL1Q4M3GruTr9H,LEGACY,Ant Wan,51TXQniEQkYh89tfLjiuSy,50,,,['100'],1
6OjTQyRybsRv9GUmKKbAvp,Did I Tell You,Jerry Williams,1PJOXqvEZQjdDAV1R5rS07,47,,,['Svenska Favoriter'],1
