Unnamed: 0,id,name,artist,artist id,playlist source name,playlist id,popularity,danceability,energy
1557,1xfpESQg5gIB4nCoG022Wh,Älskling,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,49,0.69,0.527
1558,2bPFaTfpdC2hNiFiRLbwtD,"Hon dansar vidare i livet PT. 2 - Recorded At Spotify Studios, Stockholm",Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,43,0.437,0.701
1559,7nC6PG7lXLFovcfO3pD8vm,Redo,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,0,0.788,0.681
1560,6cfGXm5yLVqqh8OgyoUlJo,Gråzon,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,50,0.671,0.716
1561,2sMBMXX43vpVOaqh6INXbV,Gudarna på Västerbron,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,0,0.72,0.716
1562,2NHAh9RwSCEwDo9jHeeQbp,Gift,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,52,0.58,0.873
1563,3QZv9Jn1J3u37z6O7Urir7,Kärleksbrev,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,0,0.763,0.722
1564,1cxUcd6YEtyjvQXV9l9GXq,Hur Kan Du Säga Saker,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,50,0.575,0.811
1565,5BQD1O6gh85wfkh02k0G4s,OMG,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,0,0.687,0.737
1566,5KyKycgbncmgyxU3xYMfBB,Hjärtslag,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,47,0.72,0.751
1567,4mwjmreHLdjaQk47WhOZnA,Damn,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,41,0.777,0.645
1568,1q6tAbdVAE0fov7zxuvsbB,Heartbreak,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,0,0.744,0.812
1569,44TSWwpukPG1LvnJeupLYy,Hov1,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,44,0.86,0.732
1570,29cMx0V7wcfor9ISpTXMUx,Ska vi?,Hov1,68dW5BU6sdVNf099EylxEt,This Is Hov1,37i9dQZF1DX4TuTeqJzhfs,0,0.748,0.749
1571,7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,81,0.431,0.723
1572,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,2jzc5TC5TVFLXQlBNiIUzE,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,88,0.573,0.902
1573,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,9,0.629,0.545
1574,37Q5anxoGWYdRsyeXkkNoI,Heaven Is A Place On Earth,Belinda Carlisle,7xkAwz0bQTGDSbkofyQt3U,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,72,0.64,0.852
1575,5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,2wpWOzQE5TpA0dVnh5YD08,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,80,0.685,0.584
1576,6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,Cher,72OaDtakiy6yFqkt4TsiFt,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,73,0.658,0.575
1577,15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,2aS6jYh7ysTL1ZUsHneNgM,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,0.497,0.719
1578,4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me,ABBA,0LcJLqbBmaGUft1e9Mm8HV,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,0,0.678,0.727
1579,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,88,0.645,0.795
1580,6WK9dVrRABMkUXFLNlgWFh,Enjoy the Silence,Depeche Mode,762310PdDnwsDxAQxzQkfX,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,0.663,0.838
1581,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,58lV9VcRSjABbAbfWS6skp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,86,0.532,0.887
1582,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0NKDgy9j66h3DLnN8qu1bB,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,85,0.692,0.711
1583,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0PFtn5NtBbbUNbU9EAmIWF,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,85,0.671,0.373
1584,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,85,0.701,0.944
1585,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,84,0.751,0.501
1586,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,711MCceyCBcFnzjGY4Q7Un,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,84,0.31,0.7
1587,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,84,0.709,0.824
1588,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,84,0.916,0.72
1589,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,83,0.509,0.834
1590,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,58lV9VcRSjABbAbfWS6skp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,83,0.541,0.959
1591,7j74lucZ59vqN67Ipe2ZcY,Maneater,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,84,0.724,0.498
1592,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,83,0.933,0.528
1593,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,83,0.527,0.942
1594,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,3RGLhK1IP9jnYFH4BRFJBS,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,82,0.743,0.836
1595,2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,82,0.711,0.292
1596,4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,19ra5tSw0tWufvUp8GotLo,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,82,0.574,0.628
1597,0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,6aq8T2RcspxVOGgMrTzjWc,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,81,0.5,0.501
1598,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,81,0.523,0.769
1599,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,81,0.671,0.712
1600,2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady,Modern Talking,79bxUQsBIXO8nVLB9fYKf7,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,81,0.677,0.616
1601,4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,81,0.554,0.783
1602,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,80,0.535,0.716
1603,1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,6IRouO5mvvfcyxtPDKMYFN,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,80,0.477,0.471
1604,1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,Sade,47zz7sob9NUcODy0BTDvKx,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,80,0.734,0.58
1605,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,80,0.631,0.932
1606,6ADSaE87h8Y3lccZlBJdXH,With Or Without You,U2,51Blml2LZPmy7TTiAg47vQ,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,79,0.54,0.429
1607,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,79,0.92,0.654
1608,0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,5PN2aHIvLEM98XIorsPMhE,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,79,0.675,0.649
1609,4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,3cniTumSiUysiPWXapGx1i,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,79,0.625,0.726
1610,05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,2TzHIUhVpeeDxyJPpQfnV3,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,79,0.597,0.87
1611,3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,79,0.62,0.446
1612,3ZZq9396zv8pcn5GYVhxUi,Down Under,Men At Work,0f3EsoviYnRKTkmayI3cux,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,78,0.739,0.459
1613,7Ewz6bJ97vUqk5HdkvguFQ,Heaven,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,78,0.379,0.589
1614,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,79,0.808,0.535
1615,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,78,0.446,0.239
1616,3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,78,0.572,0.655
1617,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,1aX2dmV8XoHYCOQRxjPESG,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,78,0.731,0.738
1618,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.516,0.549
1619,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.572,0.835
1620,3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.712,0.967
1621,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,7Js6Lde8thlIHXggv2SCBz,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.529,0.843
1622,4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,0grdhNhiRLFBaFVyybqsj6,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.395,0.252
1623,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.62,0.936
1624,2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,Metallica,2ye2Wgw4gimLv2eAKyk1NB,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.543,0.836
1625,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,Survivor,26bcq2nyj5GB7uRr558iQg,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.817,0.599
1626,5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,1zxDewzd2j1ZdSBGaYcr0y,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.555,0.757
1627,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.869,0.648
1628,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,77,0.78,0.565
1629,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,5NGO30tJxFlKixkPSgXcFE,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.558,0.768
1630,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.776,0.763
1631,71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,0rvjqX7ttXeg3mTy8Xscbt,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.529,0.932
1632,4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.306,0.722
1633,39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.691,0.812
1634,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.748,0.551
1635,1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.776,0.867
1636,2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.768,0.828
1637,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.766,0.478
1638,2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold You,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,76,0.692,0.422
1639,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.581,0.498
1640,4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.64,0.649
1641,3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,ABBA,0LcJLqbBmaGUft1e9Mm8HV,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.454,0.788
1642,5zWZ9iNevP0397xB3jWV2z,Brother Louie,Modern Talking,79bxUQsBIXO8nVLB9fYKf7,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.783,0.836
1643,0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,Bon Jovi,58lV9VcRSjABbAbfWS6skp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.253,0.803
1644,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,3PhoLpVuITZKcymswpck5b,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.756,0.422
1645,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.878,0.821
1646,6JNJERZGJwDVgkmbohBw7u,Self Control,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,0.814,0.686
1647,5JvsxPAHsGxwNq4xto2HtM,Listen To Your Heart,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,,
1648,0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,Depeche Mode,762310PdDnwsDxAQxzQkfX,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,,
1649,1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record),Dead Or Alive,5WWSL6rElJeUk3Uc1S2RyD,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,,
1650,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,,
1651,43btz2xjMKpcmjkuRsvxyg,Jack & Diane,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,,
1652,3h04eZTnmFLRMjZajbrp2R,Need You Tonight,INXS,1eClJfHLoDI4rZe5HxzBFv,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,,
1653,54b8qPFqYqIndfdxiLApea,Alone,Heart,34jw2BbxjoYalTp8cJFCPv,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,75,,
1654,2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1655,22sLuJYcvZOSoLLRYev1s5,Material Girl,Madonna,6tbjWDEIzxoDsBA1FuhfPW,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1656,34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1657,0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,58lV9VcRSjABbAbfWS6skp,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1658,62LJFaYihsdVrrkgUOJC05,Kiss,Prince,5a2EaR3hamoenG9rDuVn8j,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1659,1nQRg9q9uwALGzouOX5OyQ,Radio Ga Ga - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1660,5Hyr47BBGpvOfcykSCcaw9,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1661,0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,ABBA,0LcJLqbBmaGUft1e9Mm8HV,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1662,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1663,6r8k1vznHrzlEKYxL4dZEe,La Isla Bonita,Madonna,6tbjWDEIzxoDsBA1FuhfPW,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1664,36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,3iDD7bnsjL9J4fO298r0L0,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1665,4uOKFydzAejjSFqYbv1XPt,Red Red Wine,UB40,69MEO1AADKg1IZrq2XLzo5,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1666,5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1667,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1668,4KFM3A5QF2IMcc6nHsu3Wp,Englishman In New York,Sting,0Ty63ceoRnnJKVEYP0VQpk,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,73,,
1669,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,74,,
1670,4S1VYqwfkLit9mKVY3MXoo,Forever Young,Alphaville,0xliTEbFfy5HQHvsTknTkX,All Out 80s,37i9dQZF1DX4UtSsGT1Sbe,73,,
1671,7leW1Dmvs9A4oDh9i5Qwpz,These Words,Badger,4mnrcwjD8rgFeOzvXmkcw3,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,83,,
1672,4kqkGUxHHAqJMtpsHMvLTQ,Que Sera,Medina,3HbP7OfT7PCV0BrR0ReUkC,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,71,,
1673,48lxT5qJF0yYyf2z4wB4xW,Pedro,Jaxomy,1c3uso4iIeeX3P0bhKaQDq,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,91,,
1674,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,3y2cIKLjiOlp1Np37WiUdH,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,94,,
1675,4I1cbxHQdui27mPGHPXXMO,Couldn't Care Less (feat. Gia Koka),ALTÉGO,2f1gRV8q7Wua3x7dkoWrbS,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,55,,
1676,2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,0PCCGZ0wGLizHt2KZ7hhA2,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,100,,
1677,72AsuB2gKeQGDKEsjXdjls,IGEN IGEN IGEN,LOOKET,4gYsIoRXPc0MnHDYIqEYVE,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,48,,
1678,4QfikoJtCEiOj7G5R9m3sP,For Life (feat. Nile Rodgers),Kygo,23fqKkggKUBHNkbKtXEls4,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,81,,
1679,6XjDF6nds4DE2BBbagZol6,Gata Only,FloyyMenor,7CvTknweLr9feJtRGrpDBy,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,98,,
1680,7BPcWZDSRLdMbOybXlspcC,Bærum Bitches (Mannschaft),Søte og Rare Gutter,2gmup32OWc65WVKSoP4rD8,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,75,,
1681,2MZjkieXlnbynYBBM6y0Uj,Forever,Loreen,49aaHxvAJ0tCh0F15OnwIl,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,59,,
1682,1NpIUD4KqHaMT91kw0YV40,Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine,2WBJQGf1bT1kxuoqziH5g4,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,43,,
1683,2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,99,,
1684,09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,87,,
1685,1dcK8O2qEq7E34o4ImQEco,In My Bones,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,75,,
1686,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),Post Malone,246dkjvS1zLTtiykXe5h60,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,86,,
1687,3dj4wgM3cPeuLwMNHDuBon,The Door,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,84,,
1688,5dkOqvclwlxrYMR3RTEVrV,Sun Goes Up,C3DRIC,5P2W0yAyT5iL5HzSi7uHpK,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,56,,
1689,6Mxe947VeRmLuH6L1GBb9i,Kör Ba' Kör,PERZZONA,4WId87hZzznRDnqwQQLyeC,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,49,,
1690,4BliCq54T5TbxmaLdXJGEK,VEM FAN E DU?,Hooja,054fVwphDX8QB8Pm7IjRcL,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,73,,
1691,2ivDc5gzHTuDJKQaTgfsXo,Animal,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,Sommarhits 2024,37i9dQZF1DWTh5RC6ek3nb,70,,
